FIPS,State,County,Weighted_Mean_Score,F1_hardship,F2_geo_inacc,F3_urban_access,F4_alt_outlets,F5_retail_env
1099,Alabama,Monroe County,0.188355834,1.171395648,0.209307627,0.324102397,-0.780329205,0.017302701
56019,Wyoming,Johnson County,0.187978742,-1.442104021,1.521007668,0.517969042,0.029097224,0.313923796
26035,Michigan,Clare County,0.187842822,0.97903682,-0.819846458,0.536968989,0.367739617,-0.12468486
17149,Illinois,Pike County,0.187837503,0.207907664,0.383174901,0.686283996,-0.785775388,0.447596341
5111,Arkansas,Poinsett County,0.187561633,1.001842118,-0.026480532,0.039495586,0.028341558,-0.105390565
47173,Tennessee,Union County,0.187394708,1.850543928,-0.379873611,0.113447437,-0.005466221,-0.641677992
39143,Ohio,Sandusky County,0.187213195,-0.524213525,0.298191904,-0.366233726,1.669402794,-0.141081472
16079,Idaho,Shoshone County,0.186877678,0.157305899,-0.703376703,0.284877907,0.058825066,1.136756222
13307,Georgia,Webster County,0.186865406,1.384544362,-0.827080394,0.783092226,-0.808571782,0.402342618
29149,Missouri,Oregon County,0.18559491,0.934132235,-0.092387508,0.640062881,-0.796579321,0.242746261
31071,Nebraska,Garfield County,0.18555664,-0.802855396,-0.558467156,1.780343487,-0.836918617,1.345680881
16023,Idaho,Butte County,0.184895594,-0.273847396,0.08796331,1.121898553,-0.805368713,0.793832218
20203,Kansas,Wichita County,0.183028509,-1.096666105,-0.295023601,1.242117796,-0.010065916,1.074780372
31053,Nebraska,Dodge County,0.182783211,-0.363826164,2.098892154,-0.071554783,-0.730035773,-0.019559381
38053,North Dakota,McKenzie County,0.182385362,-1.543982827,1.94746266,0.805941306,-0.774628382,0.477134054
8063,Colorado,Kit Carson County,0.181958595,-0.29724066,0.235103849,0.980360825,-0.793009311,0.784578273
48267,Texas,Kimble County,0.181552946,-0.142586427,1.097614273,0.614883179,-0.785864875,0.123718578
19163,Iowa,Scott County,0.181350426,-0.4403159,1.05658047,-1.212117993,1.844071893,-0.341466341
13201,Georgia,Miller County,0.181281365,1.703155745,-0.982049192,0.560017838,-0.79195646,0.417238896
38081,North Dakota,Sargent County,0.181147594,-1.350502442,-0.563141106,1.535473985,-0.78507126,2.068978795
17011,Illinois,Bureau County,0.179499915,-0.297292036,0.524939792,0.127818104,0.839503108,-0.297469394
13167,Georgia,Johnson County,0.17905827,1.544866703,0.082689999,0.268475981,-0.786371286,-0.214370049
20047,Kansas,Edwards County,0.178768739,-0.526456855,0.33841883,1.249723028,-0.817459667,0.649618358
19005,Iowa,Allamakee County,0.178368253,-0.512895577,-0.058529602,0.851616613,0.012643199,0.59900663
21147,Kentucky,McCreary County,0.178187783,2.457094546,-0.790300598,-0.232807635,-0.740033249,0.19698585
37083,North Carolina,Halifax County,0.177448713,1.791710835,-0.925028273,-0.084443178,-0.723836996,0.828841176
48505,Texas,Zapata County,0.177307027,2.011725734,0.57457106,-0.4638749,-0.738653729,-0.49723303
21045,Kentucky,Casey County,0.177125276,1.356091207,-0.170391934,0.54091031,-0.801281265,-0.039701938
37045,North Carolina,Cleveland County,0.177040663,0.756067261,-0.177918947,-0.298611913,0.625751833,-0.02008492
13081,Georgia,Crisp County,0.176970829,2.134474573,-0.941783688,-0.119267451,-0.734182307,0.54561302
17069,Illinois,Hardin County,0.176756546,0.634790422,-0.05058792,0.972442051,-0.82342722,0.150565396
29119,Missouri,McDonald County,0.176644447,0.616116837,-0.311086799,0.461834843,-0.248205232,0.364562588
26141,Michigan,Presque Isle County,0.176474088,-0.172668393,0.189899754,1.216926027,-0.824294592,0.472507643
26109,Michigan,Menominee County,0.175725076,-0.041103835,-0.568819017,0.456374822,0.854820917,0.177352492
54061,West Virginia,Monongalia County,0.174368686,-0.556859722,0.301753459,-1.172809004,2.849606403,-0.549847706
37091,North Carolina,Hertford County,0.173751778,1.902246129,-0.705593678,-0.035616004,-0.741515579,0.449238023
23017,Maine,Oxford County,0.173103666,0.492320304,-0.237725578,0.213963876,0.718094252,-0.321134524
38095,North Dakota,Towner County,0.172813318,-1.109866851,0.582022052,1.536475207,-0.833209606,0.68864579
51037,Virginia,Charlotte County,0.172507333,0.787072522,0.71345852,0.741075886,-0.828508713,-0.55056155
19067,Iowa,Floyd County,0.171923983,-0.495760675,0.382361522,0.155265862,0.99847735,-0.180724145
13233,Georgia,Polk County,0.171616734,1.323771075,-0.971825328,-0.461784813,1.188898349,-0.220975611
41011,Oregon,Coos County,0.171402853,0.824272432,-0.697269123,-0.519582147,1.366335771,-0.116742668
47091,Tennessee,Johnson County,0.171276988,1.15869824,-0.150967787,0.361292436,-0.310998358,-0.20163959
54083,West Virginia,Randolph County,0.170622332,0.539776678,-0.101955797,0.072174748,0.587212282,-0.244096253
17183,Illinois,Vermilion County,0.168713767,0.771100689,-0.090532576,-0.809289467,0.915013656,0.057276533
19047,Iowa,Crawford County,0.167296438,-0.272906265,0.748157613,-0.011076306,0.452412516,-0.080105366
37141,North Carolina,Pender County,0.16719226,0.128235598,0.239790842,0.375923985,0.018205936,0.073804937
37017,North Carolina,Bladen County,0.166637623,2.013809927,-0.438217647,0.306279681,-0.794559407,-0.254124437
47059,Tennessee,Greene County,0.166002168,0.298595055,-0.334691498,0.00864886,1.158436433,-0.30097801
21085,Kentucky,Grayson County,0.165771647,0.895805957,0.680389156,0.287459782,-0.780341867,-0.254454794
22127,Louisiana,Winn Parish,0.165366369,1.137788959,0.108774607,-0.659928364,0.423292242,-0.183095598
48083,Texas,Coleman County,0.1646552,0.223397108,0.865818267,0.640995585,-0.797821708,-0.109113251
22111,Louisiana,Union Parish,0.164386592,0.719642428,0.923714281,0.036874295,-0.751913679,-0.106384365
35059,New Mexico,Union County,0.163964956,0.257763218,0.379346031,0.824295926,-0.804539642,0.162959249
47039,Tennessee,Decatur County,0.163938527,0.69491395,-0.317504135,0.723657254,-0.78927299,0.507898555
36107,New York,Tioga County,0.162473303,-0.277437534,-1.002108737,-0.034161005,2.496912591,-0.370838798
51790,Virginia,Staunton city,0.16209342,-0.304048287,0.239133567,-0.500199847,1.224153048,0.151428619
5089,Arkansas,Marion County,0.162050891,0.486733728,-0.388571564,0.704890204,-0.014837084,0.022039173
21175,Kentucky,Morgan County,0.161178374,1.694481845,-0.393597658,0.358759658,-0.788384684,-0.06536729
36077,New York,Otsego County,0.160984752,-0.248387862,0.522620036,0.052530553,0.594547126,-0.116386093
48457,Texas,Tyler County,0.159697828,0.578437874,1.210633194,0.309106911,-0.786543438,-0.513145399
18117,Indiana,Orange County,0.15962056,-0.111230637,-1.006526183,0.020898997,2.22235857,-0.327397949
40063,Oklahoma,Hughes County,0.158034736,0.616908531,0.566186706,0.371604303,-0.774470031,0.009944171
13287,Georgia,Turner County,0.157776207,1.914903934,-0.738599932,0.059431161,-0.752492118,0.305637992
20007,Kansas,Barber County,0.156973545,-1.165212978,-0.509577434,1.320121166,-0.010029197,1.149566167
49001,Utah,Beaver County,0.15656431,-0.917818036,-0.292125381,1.023594125,-0.754832679,1.724003519
39157,Ohio,Tuscarawas County,0.156389499,-0.432984492,-0.831095058,-0.298580923,2.780109754,-0.435501786
18031,Indiana,Decatur County,0.15589481,-0.519576711,-0.295485556,-0.091962723,1.987012106,-0.300513064
30017,Montana,Custer County,0.155787081,-0.846872513,1.102453454,-0.452623517,0.91027756,0.065700421
20105,Kansas,Lincoln County,0.155517457,-0.735042213,0.511645755,1.294710177,-0.820076793,0.526350357
5017,Arkansas,Chicot County,0.15507611,1.713694475,-0.338329863,0.238916951,-0.777490596,-0.061410415
47063,Tennessee,Hamblen County,0.154834312,0.378889057,0.424886505,-1.003141363,1.245929016,-0.272391654
47123,Tennessee,Monroe County,0.154723203,0.785341643,-0.957625623,-0.06753072,1.165920289,-0.152489576
48307,Texas,McCulloch County,0.154009063,0.050393706,1.081285544,0.353086045,-0.764684798,0.049964817
47005,Tennessee,Benton County,0.153946709,0.959896664,0.033928929,0.296075745,-0.763508621,0.243340828
5103,Arkansas,Ouachita County,0.153019854,0.708501921,0.793148861,-0.063762785,-0.73605386,0.063265133
27135,Minnesota,Roseau County,0.152499491,-1.023041416,0.730587789,0.539378939,0.032869539,0.482702606
45049,South Carolina,Hampton County,0.152335625,1.507998415,-0.266310173,0.329833948,-0.781447211,-0.028396852
47057,Tennessee,Grainger County,0.152226724,0.895770611,-0.078223362,0.64558945,-0.797251071,0.095247992
35045,New Mexico,San Juan County,0.151460077,0.517950289,1.655879305,-2.185360301,1.248953499,-0.480122409
5135,Arkansas,Sharp County,0.150976452,0.887031965,-0.34678964,0.219752391,0.021701196,-0.026813653
22029,Louisiana,Concordia Parish,0.150470125,1.399934455,0.594901962,-0.527847468,-0.70643158,-0.008206742
12047,Florida,Hamilton County,0.149532643,1.450987233,-0.004362311,0.505915191,-0.807811935,-0.397064961
45009,South Carolina,Bamberg County,0.148628049,1.867133461,-0.602584325,0.339988855,-0.787384504,-0.074013244
50025,Vermont,Windham County,0.148291477,-0.140158357,-0.994008867,0.380489432,1.220616088,0.274519088
21141,Kentucky,Logan County,0.146972546,0.076154794,0.395754095,0.200092617,0.056995752,0.00586547
31135,Nebraska,Perkins County,0.146201963,-1.267931516,0.385802039,1.43179727,-0.808942108,0.990284128
28061,Mississippi,Jasper County,0.145594024,1.27652865,-0.014044264,0.569186133,-0.807336142,-0.296364259
21195,Kentucky,Pike County,0.144532008,1.387635557,-0.898692156,-0.343666373,0.08236812,0.49501489
40097,Oklahoma,Mayes County,0.143812397,0.553942594,-0.509967009,-0.173962723,1.173196183,-0.32414706
51770,Virginia,Roanoke city,0.143798951,0.869010274,0.217677643,-1.20016869,1.253612574,-0.421137047
18013,Indiana,Brown County,0.142857611,-0.719093569,-0.655853566,0.489672519,2.304258751,-0.704696081
55029,Wisconsin,Door County,0.142115803,-1.025182913,-0.607525063,0.788105962,0.928439184,0.626741843
29123,Missouri,Madison County,0.142013727,0.528235835,0.092363298,-0.204980621,0.071381815,0.22306831
13199,Georgia,Meriwether County,0.142003864,1.658606332,-0.583418562,0.532939399,-0.801351894,-0.096755957
47051,Tennessee,Franklin County,0.141546051,0.064426529,-0.020602837,-0.016322777,1.160327948,-0.480098606
13261,Georgia,Sumter County,0.140927178,2.067387725,-0.869249054,-0.523951329,0.072477267,-0.04202872
31131,Nebraska,Otoe County,0.140890839,-0.80374246,1.879788232,0.181950698,-0.356625404,-0.196916869
40133,Oklahoma,Seminole County,0.140816544,1.015756218,0.72566618,-0.261692952,-0.724925196,-0.050721532
13313,Georgia,Whitfield County,0.140201493,0.178436184,0.259320018,-0.683608184,1.222799685,-0.275940238
48225,Texas,Houston County,0.140077031,0.724894728,1.041894013,0.064400075,-0.760050975,-0.370752687
21013,Kentucky,Bell County,0.140005113,2.393834219,-0.426843122,-0.767038435,-0.689229636,0.189302537
27057,Minnesota,Hubbard County,0.139960524,-0.342843453,0.390598056,0.556595335,0.011986421,0.08346626
54041,West Virginia,Lewis County,0.139774605,0.963217739,-0.598867831,-0.057673312,0.841210774,-0.449014345
32021,Nevada,Mineral County,0.139750497,0.543919964,0.387770491,0.536419423,-0.785090656,0.015733264
20197,Kansas,Wabaunsee County,0.139283481,-1.12190893,0.904633363,1.153548921,-0.800489365,0.560633415
36093,New York,Schenectady County,0.139275177,-0.421323273,0.789485454,-1.053680305,1.700040108,-0.3181461
19117,Iowa,Lucas County,0.139190672,-0.09251754,-0.304762209,-0.020505532,1.628839382,-0.51510074
18181,Indiana,White County,0.139007237,-0.679852287,-0.852119382,0.093710614,2.74583705,-0.612539808
13299,Georgia,Ware County,0.138910635,1.653787946,-0.216834733,-0.656238313,0.084290353,-0.170452077
23027,Maine,Waldo County,0.138539673,0.176344183,-0.410390737,0.389466176,0.543668155,-0.006389412
56011,Wyoming,Crook County,0.138538033,-1.559892284,0.25119281,1.325709768,-0.780005236,1.455685107
5123,Arkansas,St. Francis County,0.138189852,1.67765405,0.388231688,-0.359447126,-0.731534826,-0.283954526
19121,Iowa,Madison County,0.13794196,-1.137041246,0.103222744,-0.027614371,1.992768302,-0.241625628
1015,Alabama,Calhoun County,0.137585928,0.446126671,0.564651774,-0.772461405,0.667939933,-0.218327332
26133,Michigan,Osceola County,0.137113016,0.648728244,-1.000347563,0.612518785,0.638450274,-0.213784661
30091,Montana,Sheridan County,0.135880642,-1.288712958,0.647168671,1.438477088,-0.817698298,0.700168709
19147,Iowa,Palo Alto County,0.13546732,-0.783538875,0.48811604,0.927637562,-0.775826595,0.82094847
47095,Tennessee,Lake County,0.135368276,2.1835303,-1.032026067,0.235339205,-0.775615172,0.065613114
36075,New York,Oswego County,0.135177575,0.163773856,-0.189451077,-0.697973641,1.727041403,-0.327502665
37199,North Carolina,Yancey County,0.134657722,0.537295634,-0.965339195,0.280057812,1.136295877,-0.31502152
1065,Alabama,Hale County,0.134421223,1.540480636,0.119090389,0.216030928,-0.783006754,-0.420489085
4009,Arizona,Graham County,0.134368483,0.594577964,0.088491017,-1.224006139,1.724169023,-0.51138945
30085,Montana,Roosevelt County,0.134261708,1.223211606,0.313514861,-0.456945778,-0.698345589,0.28987344
39001,Ohio,Adams County,0.134111056,1.142858698,-0.129702457,0.266494589,-0.763462266,0.154366717
48403,Texas,Sabine County,0.134061899,0.772290592,-0.290574346,1.045957019,-0.831604773,-0.025758996
6011,California,Colusa County,0.13403984,-0.292355702,0.785081908,0.324146903,-0.737596045,0.590922137
13241,Georgia,Rabun County,0.133944401,0.371787669,-0.992924499,0.60316228,0.382722538,0.304974018
13315,Georgia,Wilcox County,0.133899206,1.592626826,-0.384354236,0.543281745,-0.806457337,-0.275600967
29215,Missouri,Texas County,0.133814227,0.776733324,-0.371403516,0.361149925,0.173326425,-0.270735022
51045,Virginia,Craig County,0.133742424,-0.371849357,-0.351592863,1.083726396,-0.784331108,1.092759054
26123,Michigan,Newaygo County,0.133498704,0.452513452,-0.546853409,0.108312898,1.005294685,-0.351774105
29199,Missouri,Scotland County,0.133166042,-0.381860365,-0.296063604,0.994455164,-0.014472696,0.36377171
29185,Missouri,St. Clair County,0.131743105,0.382139731,-0.574427057,1.231843571,-0.826859275,0.446018553
51595,Virginia,Emporia city,0.131584071,0.849019057,-0.452067308,-1.294981553,0.199889717,1.35606044
38001,North Dakota,Adams County,0.131526976,-1.303569263,0.09272933,1.623421508,-0.8203935,1.065446807
8113,Colorado,San Miguel County,0.13146196,-1.403196898,-0.17363958,0.497528081,0.958045551,0.778572644
51760,Virginia,Richmond city,0.130765794,0.949999642,0.517521871,-1.15779894,0.701421189,-0.35731479
26105,Michigan,Mason County,0.130323068,-0.064672375,0.801990491,-0.042569902,0.446525534,-0.48965841
17121,Illinois,Marion County,0.129562137,0.937830785,0.687236788,-0.158198163,-0.732589556,-0.08646917
33007,New Hampshire,Coos County,0.12937289,-0.056645739,-0.575093626,0.490464128,0.652368307,0.135771381
40105,Oklahoma,Nowata County,0.129356268,0.690227193,-0.31839522,0.291899227,0.563639378,-0.580589236
18125,Indiana,Pike County,0.128757681,-0.576434933,-0.823221216,0.521424774,1.935253754,-0.413233976
5079,Arkansas,Lincoln County,0.128585318,0.58297828,1.01898422,0.429219941,-0.795443486,-0.592812365
21065,Kentucky,Estill County,0.128580829,1.968258771,-0.976924275,0.114694804,-0.754477001,0.291351845
51133,Virginia,Northumberland County,0.128174617,-0.056746557,-0.129044672,1.26314968,-0.065034321,-0.371451047
6027,California,Inyo County,0.128060754,-0.504790024,0.780584857,0.150551094,0.441408904,-0.227451059
41043,Oregon,Linn County,0.12779336,0.437979772,-0.45344726,-1.261076505,2.454709298,-0.539198507
8003,Colorado,Alamosa County,0.127758004,0.725331955,-0.183777881,-1.900249544,2.108348844,-0.110863352
29011,Missouri,Barton County,0.127619848,0.323338411,0.522327761,0.08191979,0.0328149,-0.322301622
28159,Mississippi,Winston County,0.127206968,1.731706089,-0.061178717,0.163185987,-0.77963826,-0.418040258
51057,Virginia,Essex County,0.126727184,0.549368261,0.120478473,-0.206785373,0.069188692,0.101385869
51195,Virginia,Wise County,0.12659301,0.60252371,-0.597844435,-0.144404633,0.815430804,-0.042740395
37181,North Carolina,Vance County,0.126015711,1.759299999,-0.538243567,-0.562169926,0.078899952,-0.107707904
13065,Georgia,Clinch County,0.125507949,1.591808475,-0.609441605,0.681860932,-0.81531094,-0.221377115
35027,New Mexico,Lincoln County,0.125423059,0.696741255,0.393638854,-0.008105178,-0.539701204,0.084541567
51103,Virginia,Lancaster County,0.124936582,0.235103706,-0.467771905,1.36794781,-0.839824939,0.329228239
48277,Texas,Lamar County,0.123793754,0.522383421,1.23662648,-0.6151996,0.080790514,-0.605632047
5109,Arkansas,Pike County,0.123671171,0.393931713,0.149424843,0.821577371,-0.804149075,0.057571003
18151,Indiana,Steuben County,0.123615581,-0.802512201,-0.953620017,-0.161317934,2.783157254,-0.247629195
1133,Alabama,Winston County,0.123021682,0.252325074,-0.543673688,0.468448994,0.351872312,0.086135716
13301,Georgia,Warren County,0.122869948,2.101071022,-0.936907616,0.518360969,-0.808078881,-0.260095752
48487,Texas,Wilbarger County,0.122534808,0.121481823,0.530797949,-0.839529247,0.930042259,-0.130118745
55069,Wisconsin,Lincoln County,0.121802031,-0.745356124,-0.452135997,0.15466136,1.751583675,-0.099742759
19003,Iowa,Adams County,0.121260081,-0.788113876,-0.752129642,1.162959799,0.781403289,0.202180837
31133,Nebraska,Pawnee County,0.120447398,-0.739813973,-0.082647442,1.599840915,-0.836847102,0.661704593
5015,Arkansas,Carroll County,0.120406639,-0.196790744,-0.481373486,0.223425853,1.207835243,-0.151063671
